Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,6.0,True,38,15,163,163,161,167,39,48,3.55804795103,3.97223941042,4.00375120695,5.21024648168,13.4922765794,16.8487605594
0.1,6.0,True,38,15,147,153,166,155,33,46,2.28434778378,2.18253748738,2.49973683311,2.1892780084,13.8687302326,17.1133863088
0.1,6.0,True,38,15,167,173,163,179,38,40,2.79446804307,2.852201053,2.88085782666,1.99219301648,13.7633382959,13.4419130945
0.1,6.0,True,38,15,131,145,142,133,40,41,3.9262852206,3.29609593769,4.32187866012,3.91781024551,12.0553926739,14.722570022
0.1,6.0,True,38,15,135,166,139,174,33,40,3.93512252617,3.85148975868,2.86770949994,3.37507883068,12.8677440565,14.1562233578
0.1,6.0,True,38,15,142,134,147,129,33,43,3.84351867031,4.27037573866,3.78181822879,5.08293766657,11.29266459,14.6402309492
0.1,6.0,True,38,15,151,147,146,136,36,42,2.65056559038,1.90730570562,1.95415355131,1.83735737239,14.5263741127,12.7352033581
0.1,6.0,True,38,15,132,94,98,109,38,32,6.41704073165,4.09671623375,4.54771446984,6.92738404522,10.8131333011,10.7483419984
0.1,6.0,True,38,15,187,181,177,162,36,32,4.80751137227,3.92931461208,3.15998145962,4.78000990211,8.32325391498,11.83483039
0.1,6.0,True,38,15,165,174,185,153,37,39,2.32014559283,2.03311683837,2.7893184615,2.40069426475,11.6067238474,8.50005238039
0.1,6.0,True,38,15,132,120,119,121,46,31,3.55268151712,1.55614694768,2.24909996731,2.00242782106,18.1550045778,13.1529384164
0.1,6.0,True,38,15,173,151,144,142,42,33,3.95834302024,4.6584206154,3.84856416732,5.41913066956,13.2779360926,10.0148615779
0.1,6.0,True,38,15,123,118,107,114,33,39,2.25115904405,3.13657391619,3.06509267688,2.25418500967,8.63664305216,10.6517588258
0.1,6.0,True,38,15,151,130,155,128,34,38,3.57305042765,3.61807266138,3.26021437736,2.64263173852,9.11491603394,10.4312488743
0.1,6.0,True,38,15,104,91,132,125,35,34,5.0040007908,4.48505706012,5.30022391193,5.19701187625,9.80014475651,11.1850252218
0.1,6.0,True,38,15,141,154,150,147,27,37,3.95014660779,5.41451973622,4.75893806925,5.15305000444,5.25206411615,11.2949594871
0.1,6.0,True,38,15,142,144,120,143,38,38,4.1880570136,3.53829797264,2.09312826649,4.72584061327,13.8783493348,14.1629169452
0.1,6.0,True,38,15,91,117,121,123,36,37,2.700984174,4.9546191888,4.9422151274,4.31494350459,14.6260780475,11.0031401169
0.1,6.0,True,38,15,153,142,137,148,45,35,3.48027970354,3.02603419543,2.89671111082,2.89701242238,12.805697928,11.7925263639
0.1,6.0,True,38,15,107,119,132,133,44,32,4.15415470918,4.45330536612,2.62863447272,4.67033054924,10.747145501,11.9275887479
0.1,6.0,True,38,15,140,156,145,163,36,36,4.81666741019,4.64151843195,3.11684312205,4.27314764869,14.7950357339,9.04452761441
0.1,6.0,True,38,15,137,140,140,135,31,29,3.19172105866,3.26941343918,3.29851191899,3.06675746342,9.78136465746,12.9831710573
0.1,6.0,True,38,15,129,115,109,132,38,40,3.35879186611,1.69494860035,1.66977958418,2.70583046907,15.4501142632,11.987853825
0.1,6.0,True,38,15,136,118,130,124,44,32,3.80679159189,3.36680703552,4.68703439612,3.37554667091,15.1907488575,13.7540108125
0.1,6.0,True,38,15,136,149,118,129,36,34,4.08584593031,2.95584909588,2.8904122015,3.75123197878,12.1289578181,16.1224597962
0.1,6.0,True,38,15,130,125,118,125,40,26,4.45192748941,3.258983841,5.54357879866,5.36753292601,10.6268404432,9.65548467188
0.1,6.0,True,38,15,172,154,180,148,42,43,4.10337491924,4.2702228471,4.10496275023,4.09034943487,10.8685124193,13.6129288951
0.1,6.0,True,38,15,177,194,185,174,40,33,4.5731373046,3.81817408538,4.52392931169,5.91907731711,12.2340230429,10.9762641246
0.1,6.0,True,38,15,102,117,116,117,38,40,4.69916808973,4.33558097303,3.62317764595,2.49515792321,11.1159705615,8.66831593878
0.1,6.0,True,38,15,117,113,120,139,37,35,6.76151769077,2.81797843068,4.13618755517,8.32583835636,12.2612854717,15.8458335402
0.1,6.0,True,38,15,129,131,125,131,35,39,7.9848502107,6.10370374145,7.08258184238,5.33850760588,8.12375608984,10.5369203589
0.1,6.0,True,38,15,135,163,124,142,41,35,3.84327453854,3.63294763522,4.30207953147,4.58586156368,16.9496329276,12.288794414
0.1,6.0,True,38,15,196,198,215,198,42,47,4.28980360452,4.17904444129,3.56652851121,3.91279060733,10.9447898345,12.3000173217
0.1,6.0,True,38,15,198,179,187,175,31,49,5.67812134867,5.24188793562,4.21458453963,5.74297084715,9.61411656465,14.3962302062
0.1,6.0,True,38,15,158,149,155,123,41,30,3.71961360334,3.19217885495,3.14241079156,2.74752414393,14.0952250567,5.31445856833
0.1,6.0,True,38,15,162,165,151,148,31,47,4.52275762984,3.24961655128,3.26548769083,3.35161840102,8.0818062165,17.4124713671
0.1,6.0,True,38,15,154,139,145,144,25,38,2.23748445926,1.86071746805,2.56653397911,2.01613576605,9.77612055214,7.35963279699
0.1,6.0,True,38,15,118,135,125,124,43,28,3.99504891634,3.2824830126,4.51639510885,3.92539094572,11.4805428242,10.6739626382
0.1,6.0,True,38,15,122,127,121,125,46,25,1.79714678137,3.00430091998,2.71831520359,3.15069252959,13.8433032517,9.93759267743
0.1,6.0,True,38,15,160,155,141,151,36,39,3.29544545072,3.08101283747,3.12333464222,3.53201454587,15.4634475484,15.327994402
0.1,6.0,True,38,15,159,177,165,171,41,31,4.27574689368,4.12918144583,3.63416684017,3.4142024245,15.8351437291,10.7015256747
0.1,6.0,True,38,15,180,209,186,208,38,47,5.26469671613,4.11663396895,6.1056669548,4.85302011791,8.12596134956,18.6780956406
0.1,6.0,True,38,15,130,144,139,119,31,31,3.56809213822,3.39303470632,4.00574756834,2.76935868637,11.0505285761,13.1889166031
0.1,6.0,True,38,15,108,126,122,108,42,25,2.00676787999,1.88702412043,2.64167462923,2.12531877915,14.3887615347,9.32390610465
0.1,6.0,True,38,15,144,153,119,114,44,42,3.0802653414,2.68879580778,1.71621046825,2.25270222781,17.2363346972,15.4745363031
0.1,6.0,True,38,15,122,133,135,107,31,45,3.1902851953,2.48214108852,2.77547841904,2.23771594498,12.8998175821,15.3647227182
0.1,6.0,True,38,15,142,166,157,153,39,41,2.77552268733,3.77938346823,4.38772474761,4.84372726073,12.9618417825,14.3014595072
0.1,6.0,True,38,15,163,171,172,172,45,33,3.3048782175,1.92163581557,2.7157374414,2.25833846694,11.9454705345,11.2535891355
0.1,6.0,True,38,15,153,145,130,137,37,41,2.9527021793,4.49068944284,2.38101781468,3.39471593939,10.5721119926,14.215327139
0.1,6.0,True,38,15,168,152,149,151,44,38,3.73804345371,2.19066934088,2.12159279136,3.51484155416,12.9494325457,15.3718644015
0.1,6.0,True,38,15,153,183,201,173,45,40,4.18448033815,3.10645453421,5.50706913135,3.00965878283,12.2652899228,14.3159656712
0.1,6.0,True,38,15,169,201,179,166,31,55,3.29610314415,3.39692591973,3.81865866243,4.28274344556,8.93830682545,13.7088283632
0.1,6.0,True,38,15,127,137,146,145,41,31,4.31957035828,3.6310634873,3.43282283172,3.68507209668,10.63747329,10.9056668081
0.1,6.0,True,38,15,151,133,159,126,34,35,3.98960201234,4.17113956386,4.59335364588,2.64737235705,10.2674306236,10.9181564838
0.1,6.0,True,38,15,98,103,129,101,38,35,2.95893405305,2.21633854018,2.93135974649,2.25635975297,12.0236103138,10.1341595289
0.1,6.0,True,38,15,153,176,157,159,36,36,3.92136418628,3.54840592479,2.99868195134,4.22020423191,11.921935721,11.1441253748
0.1,6.0,True,38,15,127,128,143,166,40,39,4.537160418,3.97822294767,4.51904919459,5.02451304454,13.0892900219,7.82222460567
0.1,6.0,True,38,15,123,97,140,106,35,42,3.7645447884,4.30520926453,5.0899841966,3.44022596683,12.1624401231,11.5338246609
0.1,6.0,True,38,15,144,209,159,164,30,35,2.75867282918,3.30138101896,2.5746618492,3.21496892764,7.0822471176,9.10182678873
0.1,6.0,True,38,15,144,161,150,144,39,44,2.69193307717,2.60947083566,1.57339970223,3.40177340006,18.01425846,15.8542236522
0.1,6.0,True,38,15,144,172,158,168,37,43,5.27145377703,4.42707721024,4.82058088044,3.7600538677,15.591545176,14.0604532799
0.1,6.0,True,38,15,159,169,159,155,35,48,6.66195062414,6.11664429266,6.77841573783,6.0488937863,16.1663571968,8.26457316461
0.1,6.0,True,38,15,133,144,119,147,34,43,3.93909772636,4.24582159154,4.25245388657,4.24435403979,11.6337287244,10.1243081975
0.1,6.0,True,38,15,124,143,150,140,42,23,4.67414850654,4.28853779178,5.16017952128,4.30391211036,9.65441091173,5.22205509277
0.1,6.0,True,38,15,149,152,126,163,40,28,4.46357477585,2.29637700478,3.73725023187,3.96701187812,11.4948798756,9.63278843207
0.1,6.0,True,38,15,148,143,154,133,35,30,4.65447590463,4.19661841827,5.09968277297,4.5179731123,11.7150653161,14.7270884054
0.1,6.0,True,38,15,163,160,187,185,38,39,4.42062328169,2.82108476873,3.64708791267,2.94010740617,14.2115702896,9.79733092055
0.1,6.0,True,38,15,131,162,132,130,39,30,3.15817472327,3.16037458483,2.97185295277,3.14470631022,12.9595107713,12.4665172469
0.1,6.0,True,38,15,129,140,133,133,41,21,3.54271886251,3.67079716192,3.86478115823,3.51965641326,11.4190863233,4.97296803919
0.1,6.0,True,38,15,142,138,158,136,35,38,4.28940466175,2.71093235049,4.19198790656,3.35988708239,11.211575741,12.7993922303
0.1,6.0,True,38,15,161,190,162,167,37,39,4.83061841124,6.40311523167,5.30469887484,7.30778246642,14.6708775667,13.431958831
0.1,6.0,True,38,15,112,104,121,101,28,30,3.63720021349,3.64147989478,3.19885654259,3.80125467541,12.276395407,9.51808468952
0.1,6.0,True,38,15,149,154,176,168,35,46,6.02874399454,3.73640160625,5.75791709692,6.48122382166,10.3353082969,11.3757823291
0.1,6.0,True,38,15,164,168,171,150,46,38,4.86793237707,4.56170209122,4.50302480537,4.39306777864,9.57272429603,14.0062613227
0.1,6.0,True,38,15,103,97,123,100,33,31,5.19815580704,5.33262436571,5.33227553094,4.14361881532,11.8832027364,12.4266314985
0.1,6.0,True,38,15,153,186,172,185,52,34,3.37606299755,4.56526544387,3.56774516235,4.57068563404,13.6825399497,11.974061007
0.1,6.0,True,38,15,163,141,169,150,43,31,3.43094860163,3.34531034147,4.08730829722,3.82132631099,12.5611202606,10.7347318767
0.1,6.0,True,38,15,132,176,169,166,38,38,3.49978573543,4.89514539076,4.06808080346,2.93991423183,11.2651548726,12.2700594846
0.1,6.0,True,38,15,130,162,174,160,33,40,3.62831862899,4.30182417428,5.2816461561,4.78377563504,12.1176799327,12.0766323908
0.1,6.0,True,38,15,164,157,138,162,32,38,2.00703466456,2.02009512774,2.03133860417,2.18912934394,12.51234454,11.6986510159
0.1,6.0,True,38,15,120,109,112,127,38,34,5.92320585185,5.42120656059,4.35832841937,6.67707425318,13.1121753642,11.500292965
0.1,6.0,True,38,15,153,176,150,181,39,41,2.7244063117,2.3821115418,2.68476408953,2.72275587487,12.9854678043,16.5859392026
0.1,6.0,True,38,15,142,157,166,160,29,57,4.22160352728,3.97215398547,3.18761001139,3.99595231925,10.0566679124,14.0343553825
0.1,6.0,True,38,15,131,134,118,142,41,42,2.81332025147,2.63490405466,1.90927271418,3.14360926407,11.2135085564,11.9909516319
0.1,6.0,True,38,15,143,152,165,149,42,37,3.12798432368,4.44042431264,3.29301194999,4.01405691921,14.9763409699,12.4870805857
0.1,6.0,True,38,15,150,147,177,146,42,37,2.94855473855,2.89714689816,2.68955794685,3.80332862066,11.0055489569,9.82833645513
0.1,6.0,True,38,15,119,123,129,120,40,35,2.61260240571,2.13944010167,1.94857515463,2.39117945243,14.0067338664,9.95006971298
0.1,6.0,True,38,15,115,117,104,105,23,41,4.75017425964,3.79333115069,4.05626331586,3.8219966293,10.1638774371,11.2853899756
0.1,6.0,True,38,15,184,181,171,189,38,47,5.70375529751,5.36559574525,4.36627621035,5.81535399766,9.79108707374,13.2423675152
0.1,6.0,True,38,15,138,139,156,133,46,31,6.01972553428,5.13215256538,7.23134997505,6.07807470337,14.2237223434,7.66475920956
0.1,6.0,True,38,15,134,155,148,154,41,34,4.61782553707,3.77990557619,4.40976696013,4.19344934995,12.5389460029,14.7043993026
0.1,6.0,True,38,15,182,154,151,184,36,40,5.29892084496,4.58276583894,4.00732972361,5.63013185546,13.4391386501,12.6691866405
0.1,6.0,True,38,15,144,119,150,141,23,38,3.36618718145,2.06219870193,2.49300757376,3.14917130702,9.26117990253,13.8054179744
0.1,6.0,True,38,15,119,157,120,133,33,35,3.17519399433,3.31432583762,2.03626210294,2.49405098242,10.7732057454,13.0150369984
0.1,6.0,True,38,15,136,146,167,147,36,41,4.61358755851,3.39788234008,4.6362901664,5.09327640546,12.625307814,15.4626741733
0.1,6.0,True,38,15,127,107,129,121,33,41,3.63607924759,5.89635950527,2.65396648604,3.32489842581,9.25294975376,10.6060063623
0.1,6.0,True,38,15,136,125,136,152,41,37,3.63230607788,3.48804259439,4.28006381592,4.4649927326,12.4152216859,9.19932132148
0.1,6.0,True,38,15,159,140,169,154,40,48,3.68143412872,3.12050713552,3.99418152258,3.8195248067,13.376334104,15.0380979611
0.1,6.0,True,38,15,142,148,164,167,40,42,3.57385869614,3.43076320582,3.05772201537,3.93386036588,10.9688443758,11.4667560663
0.1,6.0,True,38,15,157,185,188,175,42,41,3.87778892457,3.35608985376,4.11807376291,4.13840619189,13.8760899636,11.8662275536
