Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,6.0,True,30,20,137,157,138,152,37,32,8.36320753937,7.73686020366,6.38708210529,9.30331861865,7.14885890403,4.42738372688
0.1,6.0,True,30,20,109,127,135,148,41,33,6.6186726171,5.39495067344,4.80070612818,6.63473624407,6.31154425805,5.70650266402
0.1,6.0,True,30,20,160,137,167,152,41,38,5.77603013014,5.83671786513,6.21950854349,6.03747363777,9.43853500061,5.91295613956
0.1,6.0,True,30,20,168,161,177,171,34,34,6.71949560783,6.59439887344,6.72762824584,5.66600916956,4.8144025289,7.64673936256
0.1,6.0,True,30,20,130,150,146,149,38,37,5.64975135017,7.2641069424,5.10768666378,5.44677516096,6.32413661992,10.760537962
0.1,6.0,True,30,20,138,109,125,130,42,39,7.16458538676,4.48635549618,4.79640252465,5.89313658036,7.95868734118,6.23462878354
0.1,6.0,True,30,20,164,179,158,160,38,39,5.55818553295,6.52941711767,5.31845770115,7.21909899417,12.2901253045,9.19378001675
0.1,6.0,True,30,20,146,142,132,161,40,40,6.44873965834,3.2071560992,4.35992007202,4.50770910779,7.98134723616,7.76970833688
0.1,6.0,True,30,20,128,145,122,143,34,35,4.4410883846,5.23629513987,5.03078794896,6.55996038603,8.11922645775,8.44986859851
0.1,6.0,True,30,20,140,142,121,130,35,30,9.63014604985,8.42661454179,7.20895010731,9.78559080336,4.70358399272,6.40744382255
0.1,6.0,True,30,20,129,127,123,138,33,38,6.74689316131,4.78991120721,6.88575311651,5.81712096025,8.21160207452,12.7856836604
0.1,6.0,True,30,20,138,141,119,108,27,45,11.4833928094,9.31458944788,9.19886444103,8.54135069383,4.9430853781,7.15969780426
0.1,6.0,True,30,20,211,196,187,199,43,47,7.4088137046,5.9064854764,6.86461806139,6.06455347339,6.93915468529,11.4268093208
0.1,6.0,True,30,20,125,123,124,149,29,36,5.27596993674,6.44866672888,5.66024594179,5.8233429672,7.62222785883,6.56702045867
0.1,6.0,True,30,20,131,112,120,126,33,40,4.92342118044,3.69870606446,3.6847154968,5.33905566944,8.12622852093,10.0456777572
0.1,6.0,True,30,20,151,135,150,136,43,50,7.32313993387,4.77570821054,6.56832760724,4.8625133853,8.85666439651,10.6448788742
0.1,6.0,True,30,20,159,204,176,191,45,46,5.90256423261,6.92134014474,7.07241200338,6.19814007445,9.9299859081,9.59173717597
0.1,6.0,True,30,20,143,132,173,152,34,31,7.65951869225,6.33809631304,6.52062522712,7.78635003226,6.36287250357,5.64701490809
