Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,7.0,True,38,15,104,127,129,102,45,25,3.9636363717,2.56173661519,3.38117050398,3.68825064652,13.4874805571,7.5370841725
0.1,7.0,True,38,15,102,121,129,109,29,34,2.57142104025,2.63990332478,2.76767659864,2.98677797809,9.10257587178,15.1830711327
0.1,7.0,True,38,15,119,109,126,98,41,27,2.6989188855,2.26911038203,1.84932889692,1.63348044008,13.4231861211,8.93370947924
0.1,7.0,True,38,15,127,136,102,132,28,33,4.25338627062,4.19159197922,2.49941086634,5.08673141283,9.83730004899,9.32714953586
0.1,7.0,True,38,15,134,141,156,146,48,30,5.84324064764,3.63805323918,3.76465139523,3.95945868149,14.8552821147,9.81138184972
0.1,7.0,True,38,15,113,124,127,119,34,25,4.49136679615,3.9259727065,4.26151444065,4.45626541096,8.25318272162,6.20682751571
0.1,7.0,True,38,15,93,108,106,122,38,29,1.20932368123,1.89343399492,1.52884950505,1.99351925675,11.1316071686,10.2736144213
0.1,7.0,True,38,15,133,127,147,143,37,28,3.7389204765,2.49493569558,3.12549370679,4.28310658995,15.1459091568,11.5270377626
0.1,7.0,True,38,15,95,111,125,125,31,24,6.16120840118,4.49427700507,5.77320133482,4.33271633467,11.4102256796,10.2524970966
0.1,7.0,True,38,15,142,138,156,157,35,36,3.58770703138,3.91406137104,3.61185737516,3.73406309497,10.450801076,10.8990878527
0.1,7.0,True,38,15,146,122,134,154,46,34,2.68448379622,2.09183618435,2.12926910426,2.81989280999,14.6362099798,11.165952662
0.1,7.0,True,38,15,102,104,95,113,20,32,4.40137126626,5.67783154124,3.68678862866,5.79179088116,7.43916584988,13.1209666053
0.1,7.0,True,38,15,153,162,168,172,36,34,4.75745693822,4.11830647148,5.08219065286,4.14968331614,13.5662594533,9.85171726891
0.1,7.0,True,38,15,113,78,119,102,39,22,3.62862905719,1.65294603653,2.70965631568,3.17521857497,11.6230091873,8.63624606747
0.1,7.0,True,38,15,105,101,107,110,30,36,3.3668574753,3.33224645519,4.69604292488,3.28550536414,10.526173545,13.2307159277
0.1,7.0,True,38,15,100,115,117,133,46,24,2.3094793765,4.2473409134,2.63607107829,2.86012818056,13.9578406557,8.92648324304
0.1,7.0,True,38,15,144,161,185,152,39,36,2.44764948777,5.55477942688,4.18525246412,5.38515598169,11.179481299,13.500424087
0.1,7.0,True,38,15,89,124,96,95,24,31,2.66457893627,2.89311411831,1.77381033366,3.03145694043,10.9499270852,14.4651430525
