Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,6.0,True,60,20,126,136,124,128,40,25,6.21780507381,5.46633180803,4.27448401613,3.60876578037,22.2993033689,25.754148421
0.1,6.0,True,60,20,120,141,108,123,35,34,5.40251079504,6.10919752644,4.29967472969,6.97828469731,24.338380072,17.7538139656
0.1,6.0,True,60,20,123,95,118,126,32,35,2.40750651357,2.80080393325,2.18935144203,3.64355264148,24.9873527968,23.3387538839
0.1,6.0,True,60,20,184,152,193,170,39,53,4.86451740283,3.95309443206,6.03548560467,3.77725527255,31.5891610957,23.121479125
0.1,6.0,True,60,20,156,149,140,134,48,34,2.66058378116,3.10091286333,2.32210606813,2.9024970018,29.4607485722,25.1543171545
0.1,6.0,True,60,20,117,125,165,140,35,35,2.14903055949,2.19919025817,2.69108099505,3.17165719315,23.6195082228,28.157833764
0.1,6.0,True,60,20,151,159,131,158,45,28,6.9152640324,5.47372166724,5.86723641066,6.76155303108,26.8629598995,17.3331217783
0.1,6.0,True,60,20,148,139,147,140,33,47,2.04715528485,3.36523158256,2.70535944876,3.34441873093,23.843001158,27.0443045169
0.1,6.0,True,60,20,141,111,128,139,23,41,3.6062134104,2.23537562171,4.50342781604,2.36199458058,17.2269103005,31.5629545202
0.1,6.0,True,60,20,125,121,119,112,35,34,3.85653578624,3.10850439491,3.78857652317,4.99053486355,28.0903542375,18.9169558107
0.1,6.0,True,60,20,146,144,161,147,60,37,2.24543949399,3.02048960146,3.40619214498,2.17891196389,25.0276870333,33.7761861689
0.1,6.0,True,60,20,154,170,137,132,41,35,3.93651681845,1.87123377319,2.94690159466,3.70678773241,23.8097540823,20.8961436618
0.1,6.0,True,60,20,139,149,138,148,38,44,3.23599478311,3.54989423021,2.95853640434,2.80402032089,19.4735627914,26.9761862529
0.1,6.0,True,60,20,143,128,149,130,33,36,2.58897137986,4.31942996958,3.86360039448,2.8469792098,21.9338946861,19.1130274186
0.1,6.0,True,60,20,181,149,165,177,44,46,3.2410061187,2.73530773012,2.75675506209,3.20456216791,21.2987396612,23.1192926095
0.1,6.0,True,60,20,131,166,147,130,38,34,2.73516244925,2.79918275016,1.64663156513,3.86541554234,23.6283650297,23.7959429476
0.1,6.0,True,60,20,145,153,131,146,41,44,6.25707751892,3.91080384565,4.06596378129,4.66492295637,24.3947628041,19.9428216387
0.1,6.0,True,60,20,161,170,182,212,34,39,6.57767479046,5.50711547831,5.01700388298,5.81575351132,19.6238540168,21.2595177054
0.1,6.0,True,60,20,166,169,161,144,39,39,2.30299052044,1.7419951281,1.22643365277,2.4704432333,27.7374389208,19.1186486167
0.1,6.0,True,60,20,153,146,146,152,29,45,3.59335490851,3.87247819424,3.10268365048,3.45009879633,17.3160297774,24.9813264383
0.1,6.0,True,60,20,128,125,128,135,48,31,6.92211763609,7.75726715453,7.11200484896,8.27285393243,21.1903790796,13.9558356967
0.1,6.0,True,60,20,156,167,140,132,43,41,4.04924491776,5.12088061143,3.54159980309,4.09740652817,25.6696795294,20.1772580224
0.1,6.0,True,60,20,108,131,117,114,39,39,6.32956482248,4.94407433351,4.46439029421,5.50094784592,20.874814206,17.4386504404
0.1,6.0,True,60,20,130,169,169,168,44,40,7.14617397441,8.34242791456,7.77083788425,10.1449555309,24.7569246397,17.0331419862
0.1,6.0,True,60,20,132,156,145,138,39,28,2.84382783994,3.80362140704,2.35491995328,3.15155247304,26.4462677867,13.0260472276
0.1,6.0,True,60,20,147,156,140,160,37,41,3.11516150691,3.59169066401,3.30109319105,4.09709576163,24.6743111228,27.8731820607
0.1,6.0,True,60,20,88,88,98,89,28,37,2.84099718688,3.69271498305,5.15672844146,3.59934760199,19.4195117962,18.3564407335
0.1,6.0,True,60,20,126,114,114,109,36,34,3.81542426608,2.81566776548,2.94437722958,4.16475051801,13.564690408,17.5014044909
0.1,6.0,True,60,20,162,177,168,165,48,49,6.64529590175,4.68088986282,4.8746355269,6.57123900471,26.5235506847,17.9976225692
0.1,6.0,True,60,20,128,131,120,95,39,35,3.28175632076,3.60225294784,2.96315776563,2.78855267763,23.3377720845,22.252618061
0.1,6.0,True,60,20,171,177,195,165,44,39,5.13382226399,5.16148037391,4.3952727161,6.64466829186,21.0741963192,24.8460951724
0.1,6.0,True,60,20,106,114,126,131,28,40,4.29268055573,3.5359567106,3.87793944693,4.61396755326,17.3727532724,22.6324541731
0.1,6.0,True,60,20,135,134,137,135,41,38,5.89070823317,6.51158406631,4.40697752545,4.85913971368,19.685756618,31.2935583454
0.1,6.0,True,60,20,112,123,120,120,34,38,4.0002633347,3.3737905561,3.90551845907,4.0156556939,20.4251781059,20.2182256786
0.1,6.0,True,60,20,137,166,147,149,31,43,3.12336852024,1.96323521837,2.42677028642,3.89537338222,20.4155501159,24.9859458034
0.1,6.0,True,60,20,129,141,122,114,24,42,5.19665728082,3.07900009901,5.94924584377,3.92131145265,19.0988663037,20.9156448002
0.1,6.0,True,60,20,133,140,115,133,25,34,6.07803945754,4.78220572169,3.28805669107,4.37492621552,14.6649099571,25.0901141578
0.1,6.0,True,60,20,143,141,135,126,42,33,5.33193778967,4.09886256579,5.42176663127,5.82860863152,24.9484227827,18.6076887022
0.1,6.0,True,60,20,97,105,134,117,32,32,5.60841893461,4.58238845234,5.91275242663,3.46162865361,15.9781130267,20.4645419868
0.1,6.0,True,60,20,149,162,153,152,37,41,2.82454156877,3.52027728234,3.29866313633,4.83867295693,21.8330115894,23.6152828589
0.1,6.0,True,60,20,131,160,157,154,33,47,3.87165693436,3.88375391008,5.48182120755,5.39838838412,19.3666663579,24.8858012968
0.1,6.0,True,60,20,169,148,191,172,36,42,4.89495418345,4.53891285577,5.00838766585,4.71581557712,17.0374594027,23.2993746826
0.1,6.0,True,60,20,155,144,158,144,38,45,3.47918109335,4.08544989794,3.9755545641,4.40040494508,27.2643257901,23.99454206
0.1,6.0,True,60,20,151,165,149,158,36,43,5.76274245507,5.14746209088,5.47109854594,6.76959992575,26.2446882163,25.4717023881
0.1,6.0,True,60,20,159,133,154,149,41,37,4.46573867248,3.64203489553,3.65458558625,4.91924191895,18.1703096539,28.0821515221
0.1,6.0,True,60,20,148,139,136,163,39,36,3.45644359478,2.03443687573,2.39445982149,4.39291844967,23.7086052997,27.6315799741
0.1,6.0,True,60,20,136,135,123,137,43,31,4.66307501315,4.95255647666,5.6127482592,5.08690284576,24.6732774795,16.2718211163
0.1,6.0,True,60,20,120,128,127,152,27,41,7.7605291523,6.489556316,6.50938968321,7.89934549165,14.6931340625,19.5046494449
0.1,6.0,True,60,20,158,172,163,159,44,36,3.885639831,4.57039614634,3.20937070962,3.38374163241,27.7214229319,27.8984402458
0.1,6.0,True,60,20,116,118,102,115,30,35,3.19937028184,2.51881445237,2.27284688178,1.72173643405,22.3813756533,19.2817844864
0.1,6.0,True,60,20,171,161,168,170,35,43,5.74449287721,4.76024214223,4.06209287147,4.53041435021,18.3741779185,25.478614211
0.1,6.0,True,60,20,104,115,118,116,31,38,4.12736318695,5.36927367399,5.72230386878,6.38947305198,25.1138144056,26.1931760524
0.1,6.0,True,60,20,119,137,134,134,37,36,4.96430940205,4.72971952274,5.26760584633,4.5773531988,26.6602403338,20.2179872627
0.1,6.0,True,60,20,176,179,188,211,39,41,6.05810962072,4.82458567851,5.70933232803,6.66944923707,25.1017877368,27.5110289863
0.1,6.0,True,60,20,143,126,107,158,38,31,4.84736041237,5.55626391057,3.96973770171,4.88100709589,16.7407186586,23.2892134719
0.1,6.0,True,60,20,133,143,136,112,41,28,2.66837964221,2.85821596259,2.81294464594,2.68682736216,27.8937664423,22.3416915535
0.1,6.0,True,60,20,138,158,141,143,45,31,4.56846594829,6.36686079358,2.76445281718,4.5108509136,27.7689233788,21.3288481728
0.1,6.0,True,60,20,177,183,182,189,33,42,4.38554974984,3.91961617211,4.24057616261,4.07242840603,22.2907720326,19.8183126151
0.1,6.0,True,60,20,165,171,189,170,32,46,4.61867519318,2.92090443141,4.57981449093,3.38122881936,22.6112361662,24.0724253324
0.1,6.0,True,60,20,119,130,125,122,35,39,3.30291790123,3.17746308509,3.76534646484,6.63072947568,20.7854365892,19.4103680847
0.1,6.0,True,60,20,111,101,106,101,37,28,2.34583765648,3.25267979729,3.08838471158,2.83662123817,26.1637524719,21.3943086233
0.1,6.0,True,60,20,126,114,119,123,39,30,4.57542897577,3.56073145352,2.89094696197,3.25573740615,24.3085800491,19.6443457724
0.1,6.0,True,60,20,157,168,163,158,46,45,5.0848861712,3.69697068569,6.13017057112,4.06304876821,21.5242442487,23.1839596746
0.1,6.0,True,60,20,145,122,134,138,41,31,2.88087096491,2.94081677551,4.2082989428,2.84721927072,28.8191254124,15.8539183179
0.1,6.0,True,60,20,130,135,135,151,40,31,4.95571363441,5.23797606849,4.73866682941,6.14049036735,25.9105654834,24.0411750638
0.1,6.0,True,60,20,171,185,200,184,44,48,7.3143496733,5.81264818197,8.49392625679,8.73033090849,25.4363871347,22.5142032531
0.1,6.0,True,60,20,133,122,117,137,36,42,3.2890554863,2.80646475258,3.83980635356,3.76746204291,17.0718385106,23.9686433478
0.1,6.0,True,60,20,130,151,166,156,39,41,2.99468545437,3.94427221944,3.85892581387,2.85129363838,22.1429721902,19.8826715873
0.1,6.0,True,60,20,131,131,144,142,33,38,2.1711286685,2.61009659248,3.68837218607,3.12250334127,20.9623713391,23.2081314021
0.1,6.0,True,60,20,157,158,183,176,36,49,3.92203801709,3.82139063007,4.51958716677,3.40271842764,22.6874136269,23.7643010074
0.1,6.0,True,60,20,149,167,137,155,38,33,5.43206889445,4.30642484472,6.31482125031,7.01255529342,17.4855792815,17.8866614251
0.1,6.0,True,60,20,125,132,123,129,32,38,5.86789974399,6.4381422097,4.94888275507,6.30451619322,20.0113354427,24.3163408124
0.1,6.0,True,60,20,129,125,98,107,39,28,4.12971259456,3.02263571432,2.99122654438,2.91093015138,23.8423712503,27.7577587826
0.1,6.0,True,60,20,139,140,174,155,37,43,4.668647473,3.63011021857,3.72169319455,4.37952513114,27.3273114456,25.0491366989
0.1,6.0,True,60,20,110,136,107,124,30,34,2.5010863949,4.8467528651,2.34804100945,3.28809543962,20.688811614,16.6049688223
0.1,6.0,True,60,20,128,137,138,148,36,38,3.87050631592,4.78202291881,4.14230076885,4.17765876312,19.6972025666,23.9758734945
0.1,6.0,True,60,20,151,138,162,155,37,35,5.31328350949,5.82438863995,5.99764778869,5.40407072536,26.9622417089,28.5932156504
0.1,6.0,True,60,20,142,168,155,158,32,37,3.68762059621,2.74752413573,3.60674414271,3.98790452151,20.502060642,18.8526090372
0.1,6.0,True,60,20,139,134,141,169,40,32,2.3540437057,3.1877091489,3.49251243016,4.51599030175,22.5013568503,24.1145921891
0.1,6.0,True,60,20,148,123,170,161,42,21,5.33486678775,3.65229228201,3.80571518133,4.34353865104,21.5683224694,21.5850017268
0.1,6.0,True,60,20,152,165,147,163,48,36,6.28590490291,5.85476604638,4.96404093148,5.62631106007,20.8626297305,20.7431580835
0.1,6.0,True,60,20,113,107,95,117,30,35,2.66689165562,2.76603805655,3.01587975066,2.00381268645,25.0211986011,21.6655879143
