Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,6.0,True,35,12,141,139,128,138,35,38,5.64817981445,3.06790599733,3.51837359163,4.93824974037,9.45356583605,8.76676714508
0.1,6.0,True,35,12,127,156,133,122,30,33,2.9391014715,4.25749806401,3.36188323858,2.9140420699,11.4607130094,8.4346933351
0.1,6.0,True,35,12,141,111,137,126,35,41,2.42534437658,1.75963762554,1.69336507467,2.60382495114,12.8350589202,10.1168973169
0.1,6.0,True,35,12,115,119,135,126,37,35,2.8033639187,1.86107638953,3.26523710304,2.72104209602,11.1991018411,12.797135145
0.1,6.0,True,35,12,140,164,161,137,33,41,3.4021974576,3.81687396635,2.20691707706,3.37150336298,8.89424114545,9.74756083464
0.1,6.0,True,35,12,108,117,123,110,37,33,2.14056865963,2.24268494911,3.09769617956,2.30577717617,9.94295366683,10.6594286635
0.1,6.0,True,35,12,160,126,142,149,41,43,2.0306194828,1.37381500328,1.38112282437,1.40000240058,11.3362931166,12.1243802063
0.1,6.0,True,35,12,151,135,144,150,35,33,2.52526552157,2.41461958556,1.34221240721,3.48370956632,8.61070028693,6.75822446357
0.1,6.0,True,35,12,144,135,137,139,44,34,4.03516339134,2.26865972121,3.28553096553,4.69053099626,11.2979497818,10.4065821847
0.1,6.0,True,35,12,148,163,144,166,39,39,2.39501615932,2.6698222699,2.11415092421,3.3995538517,11.0806024176,8.96220110052
0.1,6.0,True,35,12,94,101,110,109,25,38,3.06190821375,2.56991630453,2.61093196404,2.52767351643,8.73400589119,11.3091973857
0.1,6.0,True,35,12,135,138,127,140,33,36,3.42167065049,3.03182649283,3.45178331022,2.69986303736,10.0704918046,10.1895514684
0.1,6.0,True,35,12,151,132,152,164,42,34,2.04189530889,1.33347063048,1.7331712683,2.8039031489,12.1998706609,7.84827224458
0.1,6.0,True,35,12,165,170,172,177,44,24,2.82205659749,2.69682326164,2.14761709539,2.9713457845,10.6047772832,12.8951921215
0.1,6.0,True,35,12,140,128,127,133,29,41,2.06767976843,2.44651164023,1.41013188978,1.98661461414,8.64791500709,15.0185394839
0.1,6.0,True,35,12,176,150,157,137,35,37,3.95132570348,2.84310622181,3.35150842132,2.69251341722,9.2956725919,12.3839083759
0.1,6.0,True,35,12,138,138,127,137,35,27,3.00956198823,3.51843504898,2.78463089605,2.84025574603,11.0783246817,12.5193186577
0.1,6.0,True,35,12,147,149,161,131,35,37,3.47022363412,4.12555558158,3.80783360215,4.04445631144,8.51053388917,10.2366248376
0.1,6.0,True,35,12,150,167,172,152,36,38,2.18422885766,3.05029527004,1.99582743602,4.01828551038,14.9533358161,11.9260354772
0.1,6.0,True,35,12,126,134,161,147,39,27,2.47671095324,2.51028369745,2.57510699792,2.36962220294,9.91446757951,11.6078443043
0.1,6.0,True,35,12,166,157,164,132,36,36,4.31688056838,4.22388106293,4.77832095025,4.39178591071,10.9265786333,7.77460467189
0.1,6.0,True,35,12,108,120,92,128,44,26,3.32699396594,3.31021917076,3.12031279071,3.9270502448,12.2568503057,7.60835760495
0.1,6.0,True,35,12,133,123,130,163,43,35,1.42455736369,2.21477747427,2.27173598806,2.74684261275,10.6271582355,8.81710921591
0.1,6.0,True,35,12,144,118,142,153,31,39,3.83295003905,1.85221100381,3.54900895265,3.44589691942,10.4213509173,9.31263713462
0.1,6.0,True,35,12,155,142,138,166,35,40,3.1972246308,2.36484249504,3.09742840573,3.53731621504,8.40248388459,16.0208755348
0.1,6.0,True,35,12,180,164,161,148,41,34,2.68016587448,3.73269622433,2.73307956529,4.60846589434,9.43050726321,14.0214210782
0.1,6.0,True,35,12,146,147,137,135,37,36,2.77097101023,1.98855174998,2.92394523179,2.80777754328,7.15198368472,12.3864289893
0.1,6.0,True,35,12,171,151,152,179,42,36,2.92097536314,2.19743759405,1.78483911749,1.77100765187,14.9351612836,13.3708717444
0.1,6.0,True,35,12,158,183,148,154,33,31,3.03881609431,3.96092464766,2.92261784302,3.25468545125,8.31745359996,9.81134949292
0.1,6.0,True,35,12,129,147,144,138,32,37,3.23426853859,3.36547892339,2.8713283029,2.58382702324,5.09623939235,10.3816943296
0.1,6.0,True,35,12,149,163,143,162,34,40,4.98103874048,3.35060575795,3.08317168669,3.26925523324,8.20786579542,12.7803037535
0.1,6.0,True,35,12,123,125,118,109,31,42,2.21278386785,1.64504500572,2.19396175643,1.82194363611,13.4919928786,9.87836058806
0.1,6.0,True,35,12,165,161,158,192,43,39,2.56567558425,2.97520332203,2.81508394038,3.48305615956,12.2281441566,12.3628093514
0.1,6.0,True,35,12,130,127,112,126,36,33,2.1855242413,1.60330817023,1.53758599158,2.0116359675,13.5054669332,8.67869603002
0.1,6.0,True,35,12,179,164,133,188,34,55,3.50571284328,2.27029523238,1.70399540053,4.43519976566,12.0176365822,13.2548308022
0.1,6.0,True,35,12,140,103,123,124,45,34,3.12063434219,2.71967415818,2.74824349577,2.4755579628,11.8416919861,7.3573111921
0.1,6.0,True,35,12,169,167,172,208,37,42,3.56787488755,2.66919797515,2.77045946477,3.60979247713,10.1114416678,12.1001702018
0.1,6.0,True,35,12,139,151,145,143,42,45,2.65044761215,3.23745430991,1.59786257014,2.56741860683,9.53082334841,9.95040615443
0.1,6.0,True,35,12,141,120,148,157,43,41,1.71499555143,1.59605331083,1.93668650286,2.48199946116,12.3832896949,14.277531202
0.1,6.0,True,35,12,104,119,110,98,34,32,1.9328134331,2.82140335068,1.69930440312,2.11367895289,9.08670728318,9.37319842476
0.1,6.0,True,35,12,165,150,167,159,38,33,1.80712804768,2.49450940867,2.71278138548,2.03869333388,13.3974434213,7.56339409876
0.1,6.0,True,35,12,106,105,102,105,36,28,3.1443594925,1.79968259909,2.84765889288,3.76761203902,13.0234582869,6.26198353982
0.1,6.0,True,35,12,153,137,148,125,36,38,2.28920802693,2.92899379681,2.65804521294,2.7114153283,11.7519673427,8.80821380985
0.1,6.0,True,35,12,158,189,201,175,37,45,3.15284041685,3.08650306728,2.64289460559,4.19487213278,16.7200014412,13.2732946187
0.1,6.0,True,35,12,127,151,152,140,28,43,2.63668095399,3.14723782034,2.65622368006,2.89471297052,9.10884048605,15.9272020763
0.1,6.0,True,35,12,154,150,139,138,40,46,1.86598220591,2.26743830077,2.54569887826,1.51501056942,11.7118574399,12.1378795955
0.1,6.0,True,35,12,146,153,164,141,38,40,3.27637545741,3.60906489563,2.68296046517,3.64797071722,14.6379385255,10.1439995356
0.1,6.0,True,35,12,118,108,129,130,30,37,4.31646008793,4.157508543,4.74838798522,5.52485943311,8.33017777759,8.08367151416
0.1,6.0,True,35,12,127,151,154,143,45,35,2.54345985955,3.05940296912,2.59255702554,3.44323933927,11.574187536,6.31247074626
0.1,6.0,True,35,12,120,132,141,131,31,34,4.6545372586,2.96947909836,4.18186122591,2.92367684304,10.0542825933,8.89687301318
0.1,6.0,True,35,12,138,165,143,176,38,34,3.54810351991,3.19886125779,2.58405577297,3.5601761429,9.03090675475,10.5177121786
0.1,6.0,True,35,12,177,174,182,196,37,41,4.22001019653,3.70688753422,4.84921754294,5.36829750227,8.67430830219,12.6612103589
0.1,6.0,True,35,12,169,150,162,172,31,44,4.15395238201,2.76877464821,2.11972859296,2.15878224357,8.6262383137,14.6600198833
0.1,6.0,True,35,12,110,131,135,130,28,43,3.95837038456,4.29286176961,5.07949085323,4.33448757943,11.4884356554,9.73440241781
0.1,6.0,True,35,12,127,140,132,138,32,40,1.57400475052,2.22233993893,2.53738690325,1.76652078953,8.90765451029,10.3497837266
0.1,6.0,True,35,12,144,115,121,138,29,37,2.19825563448,2.03086986019,2.17201782829,2.72489624617,9.00207554809,12.1595856583
0.1,6.0,True,35,12,145,158,139,122,42,34,2.20707988595,1.56772589395,1.39254009504,2.19850655732,10.9164208751,12.8653696544
0.1,6.0,True,35,12,131,154,146,161,44,32,3.24678876425,2.03561561987,2.00799330365,2.75082407575,14.0933576191,11.5083837744
0.1,6.0,True,35,12,120,139,127,134,40,35,4.13761964656,5.48971341475,3.32849964733,3.21200544155,8.57630783917,11.0003806281
0.1,6.0,True,35,12,155,116,141,122,38,32,3.99847519803,3.19425787918,4.3703147363,3.36624393593,11.4626414666,12.2139318728
0.1,6.0,True,35,12,153,150,151,167,30,46,3.71623819464,2.47884521118,4.22006694306,4.36718152276,13.1324207468,11.8087797832
0.1,6.0,True,35,12,109,103,126,113,37,33,2.06525544033,1.81945014088,1.6829457595,2.10884789127,14.5291744481,6.64311442129
0.1,6.0,True,35,12,220,173,193,171,39,44,2.24600389563,2.61276377749,3.33066179129,3.61879373678,11.2716960831,10.8315290236
0.1,6.0,True,35,12,133,146,154,158,36,38,2.78346891608,2.30989419221,2.43391011125,2.38172011512,9.34909088369,15.0503516007
0.1,6.0,True,35,12,117,142,114,127,43,37,2.17407686348,1.55788590265,2.26650008749,1.81757553203,10.9830427119,10.9720840544
0.1,6.0,True,35,12,147,150,166,146,36,37,3.32615676296,2.63145561092,2.82137105048,2.2035091734,8.34272350956,9.52590160865
0.1,6.0,True,35,12,132,136,139,126,39,29,2.68979630927,2.59414042383,2.33007111783,2.15897343103,10.2816420544,9.09749549228
0.1,6.0,True,35,12,147,161,150,150,45,37,3.07814974402,3.74658280546,2.48775665807,2.63106250937,12.2002050215,10.5480294567
0.1,6.0,True,35,12,135,113,117,143,32,45,4.64320015933,2.90971982806,2.44933863918,3.21900761568,7.90654305786,10.681433021
0.1,6.0,True,35,12,165,143,164,161,29,53,3.45923608162,2.78880325012,3.51263810641,3.97156368924,9.30475184398,11.3784532455
0.1,6.0,True,35,12,104,118,135,110,21,37,3.8036808037,4.55004276687,3.92872324059,4.26242368374,2.33331997745,10.1174513591
0.1,6.0,True,35,12,171,129,136,144,41,33,2.80929359154,2.73728062852,2.13667460814,4.34322107803,13.0783418862,9.22613547553
0.1,6.0,True,35,12,148,162,157,172,32,43,2.37161967345,1.98922278776,2.44481053579,3.06574143143,11.6278577569,11.279364338
0.1,6.0,True,35,12,152,146,122,128,33,45,3.42856268601,3.64007730983,1.75816972654,3.53113005844,11.2545600022,12.900416941
0.1,6.0,True,35,12,114,106,106,100,34,37,3.36728257116,3.45117288885,3.29207495496,2.70294486773,11.0711747347,10.7621115574
0.1,6.0,True,35,12,136,140,132,123,36,42,3.90690676466,4.19496398421,3.5981757667,2.56766828352,11.5751249137,10.771552497
0.1,6.0,True,35,12,203,195,219,206,38,46,2.89079914917,3.71159616852,2.71306813572,4.71158463314,13.0155032778,13.2329437072
0.1,6.0,True,35,12,192,182,201,196,43,41,3.48250860258,3.08177213513,3.21079531122,3.51526805009,9.45046492896,13.8232520479
0.1,6.0,True,35,12,114,106,143,123,30,43,2.01626749971,1.54389304001,1.882413951,1.3816811503,12.1419446564,10.7922978316
0.1,6.0,True,35,12,152,151,121,140,44,42,2.06690695864,3.52906634162,3.8666377557,3.00318509814,13.3735398264,12.4417041796
0.1,6.0,True,35,12,130,156,119,112,36,40,2.64347477324,3.65712992023,3.38426837652,2.87683087256,10.1730853306,9.8153939407
0.1,6.0,True,35,12,151,135,156,144,43,38,5.74037234476,4.35004089883,5.74419505589,5.75690234845,11.4221891427,7.86264953062
0.1,6.0,True,35,12,123,131,124,120,36,35,1.51612955097,1.60346583895,1.10226597964,1.61383532932,13.1935228913,10.0800961433
0.1,6.0,True,35,12,123,133,105,120,33,30,4.42068836915,4.44204910378,2.81384457324,4.33663838944,11.1388821896,9.77305147401
0.1,6.0,True,35,12,144,140,146,152,40,48,2.43457549019,3.7760601947,2.90652150699,3.5017890118,10.9814211172,13.7570632579
0.1,6.0,True,35,12,185,179,194,191,52,37,3.78888632181,3.47781833239,1.88490087804,2.59416472252,14.4495549209,10.3199093483
0.1,6.0,True,35,12,133,124,128,128,45,33,1.8942079265,2.6070202464,2.34247967042,2.50796713273,11.7716714131,7.97467910608
0.1,6.0,True,35,12,138,165,160,143,51,34,2.47843913606,2.21051503502,1.94593399422,1.92477551909,12.436810356,8.83616654425
0.1,6.0,True,35,12,140,144,152,151,38,38,3.22509067457,3.15588611714,2.85433003975,3.06995366128,12.2499587417,8.60840007181
0.1,6.0,True,35,12,121,124,147,124,35,43,4.13561583076,3.12296125495,3.1852081775,3.75970845489,9.59846076799,9.32086430648
0.1,6.0,True,35,12,153,159,140,162,35,35,2.71646146155,1.50189289677,1.51353694203,2.6503618033,9.78173132022,14.9757227746
0.1,6.0,True,35,12,180,137,156,160,33,31,3.01833488308,3.54660033599,3.22212660335,3.12910877057,9.92400808006,10.7263576459
0.1,6.0,True,35,12,94,93,98,103,33,31,1.67473267068,1.83644800769,2.02751504956,2.22780245766,11.6672619257,12.887088333
0.1,6.0,True,35,12,96,111,118,129,29,34,2.77011817466,2.45871274028,2.95077624505,2.52167422902,10.4686885532,10.3423907401
0.1,6.0,True,35,12,198,207,196,191,42,42,3.33932798743,2.5819776873,2.32169085959,2.66481800458,15.028410673,14.0332097302
0.1,6.0,True,35,12,169,172,159,159,37,45,3.79441783957,4.61920439345,3.34241939463,5.51630823904,11.5926125724,11.3205957532
0.1,6.0,True,35,12,136,131,161,152,39,36,4.16885936883,4.11845976942,4.3656007761,5.94795900627,10.399327048,7.56621206421
0.1,6.0,True,35,12,165,152,178,154,43,36,2.72560057948,2.37949808465,2.08662257961,1.87485525891,9.88666964634,13.2611580995
0.1,6.0,True,35,12,158,157,153,151,38,44,2.82973145966,2.78293955328,2.6773892044,1.93101899648,10.5001223441,14.626352985
0.1,6.0,True,35,12,127,128,143,138,31,41,4.2927461567,3.85338333926,3.72993282178,5.70443971321,10.8456522214,10.1915752232
