Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,6.0,True,60,15,126,133,142,117,34,33,6.69081095652,4.90277796498,7.00131316421,6.47784161183,23.0998522473,27.5322112498
0.1,6.0,True,60,15,133,129,113,120,28,37,1.58463114038,0.961540446625,1.35652440657,1.9728817027,23.3596163929,23.4255783886
0.1,6.0,True,60,15,131,155,144,136,31,41,4.75451362846,4.49851805312,5.1009949375,6.42447049797,23.0920158372,21.6300697273
0.1,6.0,True,60,15,107,120,121,115,32,36,4.29118317566,3.8026485731,3.08897855625,3.56992561942,21.3472416553,31.9053919796
0.1,6.0,True,60,15,147,144,149,152,43,45,1.3751240285,0.937676383243,1.08397246228,1.14583678632,28.6133822991,24.8616764617
0.1,6.0,True,60,15,135,145,108,132,39,40,3.77990785834,2.77712158351,2.63906291663,4.96247690958,20.4353567574,25.3944693739
0.1,6.0,True,60,15,132,117,105,120,29,24,2.42394882829,2.18978474363,2.71946572349,2.43361046227,21.3280655104,25.2068488046
0.1,6.0,True,60,15,105,100,117,122,35,32,3.0579094717,2.41712138172,2.31171577929,1.99169146319,28.6245537566,26.362493784
0.1,6.0,True,60,15,176,160,169,153,29,41,4.30523214304,4.43626926685,4.3511599415,4.65309037158,19.926957738,23.2682510378
0.1,6.0,True,60,15,122,107,123,106,35,30,2.56725778993,1.41143838013,2.29939148889,1.69982112389,26.0710968483,17.8609202029
0.1,6.0,True,60,15,145,191,130,171,35,45,3.37095275041,2.70678440844,2.21830555632,3.21837728379,24.3003330684,26.9652083187
0.1,6.0,True,60,15,165,161,145,165,37,34,2.70617397398,2.55612972568,2.36003277905,3.28173230136,25.3688012157,21.3433116946
0.1,6.0,True,60,15,153,148,172,164,44,42,3.14211989501,2.80083009761,3.96092374421,3.62485940536,23.5325585234,27.498434504
0.1,6.0,True,60,15,151,164,155,178,35,40,1.35877761807,1.83539306839,1.89636009642,1.75827954417,24.635096915,25.176716588
0.1,6.0,True,60,15,120,126,130,127,31,38,2.69919344299,2.39096947068,2.16233160542,1.68306620929,22.5937914643,21.4495880006
0.1,6.0,True,60,15,151,161,163,157,51,31,3.17151353426,2.54192851837,3.90157924279,4.37567835177,27.3539223796,18.5241477243
0.1,6.0,True,60,15,113,118,127,114,39,39,2.86318665101,2.65157448124,2.38836252562,3.16487915836,15.614400659,25.9574672553
0.1,6.0,True,60,15,199,189,196,205,43,49,1.91089311296,2.18228304939,2.18387298718,1.92781436949,29.0671022454,23.7436157274
0.1,6.0,True,60,15,120,145,131,118,34,37,5.06780725252,4.77031563873,3.75853433584,4.41803853724,20.7522524921,21.5012914651
0.1,6.0,True,60,15,100,110,135,120,34,38,2.17373896867,2.35501693591,1.67050721694,1.33523114615,21.5133090046,25.2385049471
0.1,6.0,True,60,15,136,137,143,159,35,37,1.46276207007,1.14802101255,1.40733045087,1.49692550745,26.8625576608,24.5820121048
0.1,6.0,True,60,15,100,96,101,83,34,33,2.66458975212,2.56229117527,2.61233416082,2.36378894244,25.5459716961,23.3067066648
0.1,6.0,True,60,15,144,129,150,134,34,40,4.99013565752,5.23718942381,6.09824719319,5.18383420635,23.7138671686,25.9440393842
0.1,6.0,True,60,15,143,125,170,157,32,42,1.30889846824,2.64022028355,3.0187362063,2.64669266739,20.4085739696,21.9468825212
0.1,6.0,True,60,15,133,154,133,159,37,36,3.87733475114,3.73454784308,2.10012319001,3.64857402229,18.7105920652,18.9224497678
0.1,6.0,True,60,15,149,157,139,165,41,36,2.95812944175,1.93820790542,1.95889290452,2.67293138845,22.8165174031,26.9853946595
0.1,6.0,True,60,15,152,158,156,166,32,47,3.9734675489,2.9928790368,3.68296492624,3.94034621607,24.8666858452,21.9585296825
0.1,6.0,True,60,15,113,121,103,115,36,29,3.54343971875,2.6466716287,2.48259980426,2.60907978835,27.6946932702,19.1452096524
0.1,6.0,True,60,15,130,113,127,127,28,42,5.70305438914,3.46956605292,3.44411717251,3.88730571448,22.058005111,27.1060758933
0.1,6.0,True,60,15,188,171,169,186,41,41,2.37247993756,3.15899672223,1.81124582338,3.01839673717,23.9978501688,26.5377355103
0.1,6.0,True,60,15,196,165,194,151,50,37,3.54843597902,3.58217553802,3.63732039944,3.79154897066,28.3313372294,22.4277433972
0.1,6.0,True,60,15,137,160,156,145,39,33,2.89255251371,3.20268326688,3.50425407726,3.6627779443,20.432324384,15.9927525475
0.1,6.0,True,60,15,137,117,135,137,34,30,2.10275771936,1.28908068556,2.0628580286,2.83032663361,21.7925648152,23.7126869391
0.1,6.0,True,60,15,139,154,151,133,43,34,2.08845459416,1.98883638741,2.20899839272,2.12449083135,28.0042321771,19.4776623209
0.1,6.0,True,60,15,146,142,136,132,36,34,2.76128369372,2.61618881808,2.62523941359,3.62834881652,25.4128583884,18.4860696762
0.1,6.0,True,60,15,135,119,125,147,37,35,4.69265436363,2.56551612796,3.10535583779,5.38493699346,18.4439823809,22.6119065675
0.1,6.0,True,60,15,130,147,153,143,36,34,2.82510886743,3.51851378045,3.35880379281,3.4111498311,24.720848724,21.9486994013
0.1,6.0,True,60,15,194,160,165,171,42,38,2.9847292463,2.3230397113,2.67816250901,1.98933759324,25.7789278613,25.8546923049
0.1,6.0,True,60,15,230,179,218,194,44,42,4.28768235209,3.41467935868,2.83814867638,3.70070747036,27.4652470175,21.8364173531
0.1,6.0,True,60,15,180,172,168,193,39,45,3.38177719858,3.03355442787,2.75252191313,3.14416875063,34.9366033568,23.8511215443
0.1,6.0,True,60,15,158,189,195,188,34,48,2.62122956378,3.33580105556,2.81836335617,1.94650044767,28.0838799928,37.6439253767
0.1,6.0,True,60,15,156,133,145,151,40,33,3.21111559149,1.44682694842,1.82726395821,1.59134405751,19.2514895082,24.3106570301
0.1,6.0,True,60,15,141,144,143,128,44,35,1.8446615854,2.06527219702,1.74764325847,2.75720570454,24.9232025898,28.3870978797
0.1,6.0,True,60,15,111,148,131,140,45,29,3.29609906757,3.88969329088,2.81195556679,2.81421241977,22.6656039004,21.645008435
0.1,6.0,True,60,15,131,135,135,143,36,35,1.62012538811,1.22599359709,1.46093609297,1.3788391622,25.0076685418,23.6624267478
0.1,6.0,True,60,15,181,164,169,168,41,40,3.55675525069,3.36741369624,2.71461816457,3.5341232197,31.3846768289,32.9267349041
0.1,6.0,True,60,15,118,127,111,130,37,37,2.77059645633,1.65122740394,1.69228179446,2.19744049808,19.2994436173,23.8372543813
0.1,6.0,True,60,15,126,137,110,140,41,30,4.38994143252,4.16994600652,2.98091385928,3.65485820683,25.2408740392,19.5496351127
0.1,6.0,True,60,15,121,131,122,149,31,33,1.25493225864,1.20981385226,1.20465743701,1.27182976861,23.691400344,26.7074014112
0.1,6.0,True,60,15,144,163,132,139,37,35,3.4923045378,1.86330735255,1.62788912852,2.2160871907,28.5278640142,27.2731200097
0.1,6.0,True,60,15,143,194,159,167,42,46,2.00323204724,2.23102647221,1.91772150802,2.88941570677,31.0456311703,29.7608071185
0.1,6.0,True,60,15,133,166,156,194,35,41,3.22670149801,3.37251573811,3.32694337495,4.12082478344,17.7399959045,25.5657980046
0.1,6.0,True,60,15,158,174,164,166,38,42,3.72874599136,2.27087140629,2.76888465559,3.27370708123,25.786954778,26.0308287584
0.1,6.0,True,60,15,106,99,113,105,29,38,1.90525318978,1.53213058153,2.86626339894,1.67852080707,22.5626748861,20.9201041908
0.1,6.0,True,60,15,168,166,157,171,51,41,4.82729200023,3.08606615945,3.40549204306,4.10408567086,26.1839496808,25.2452564155
0.1,6.0,True,60,15,124,149,137,117,28,49,2.70230512835,3.59520878131,2.04490113245,2.18141391665,16.5601809219,28.1685986013
0.1,6.0,True,60,15,158,168,166,185,33,42,1.65947765636,1.37017778172,2.1950712855,2.50001261686,18.3872383208,29.9268044598
0.1,6.0,True,60,15,125,116,135,137,32,34,2.41021362896,5.29577672977,3.2891527777,4.70380358318,27.8473999172,19.2220549783
0.1,6.0,True,60,15,141,163,117,150,36,35,2.65218088273,2.99009581717,2.61917853819,2.86502950564,21.5086695735,24.4562437985
0.1,6.0,True,60,15,101,152,141,153,42,31,2.53071351878,2.87713611872,2.40129117781,2.74193388633,27.7901029523,26.4650964338
0.1,6.0,True,60,15,128,128,136,121,35,41,2.85692743749,3.01367196545,3.5939142831,3.81498007359,27.1029901298,26.7165709854
