Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
2.0,6.0,False,45,30,45,44,43,51,12,10,0.332824605359,0.309432650875,0.331284729568,0.549551406575,0.0,0.121958769521
2.0,6.0,False,45,30,38,44,42,59,12,12,0.329887085653,0.324899674385,0.145055925781,0.731036477294,1.86331125978,2.90928982113
2.0,6.0,False,45,30,43,61,57,45,9,6,0.172336098722,0.250236849479,0.21642166865,0.923281248832,0.122483408738,0.0
2.0,6.0,False,45,30,54,61,53,43,9,10,0.748952301466,0.397931573684,0.167150360435,0.686571886746,1.77402907638,0.236006257503
2.0,6.0,False,45,30,38,38,42,36,13,22,0.27333816476,0.159724163567,0.261525815465,0.1690718014,0.102942786419,0.946303306361
2.0,6.0,False,45,30,38,41,39,40,12,11,0.968048275053,0.183116638804,0.1961444156,0.155060018375,1.79417145641,0.238827054192
2.0,6.0,False,45,30,45,45,45,56,14,6,0.407743514458,0.252396271244,0.137390576738,1.07096134307,2.31544498766,0.0
2.0,6.0,False,45,30,42,39,34,32,12,14,0.17015594336,0.22551097625,0.178988195673,0.295558304638,2.8603944605,1.61400276688
2.0,6.0,False,45,30,42,46,48,51,14,13,0.270776081636,0.155623811161,0.176017426371,0.345807293648,3.41074725362,0.685667130998
2.0,6.0,False,45,30,36,40,31,46,10,16,0.29347191995,0.222947838021,0.0954058501582,0.386086685816,0.446426915701,4.18626169363
2.0,6.0,False,45,30,34,45,60,47,17,9,1.2944555786,0.108001432185,0.504819392519,0.66278863187,1.09823949279,0.357737178903
2.0,6.0,False,45,30,43,73,47,67,13,10,0.123013396503,0.396373233825,0.429219725953,0.987094239019,0.0,0.0
2.0,6.0,False,45,30,42,47,48,53,12,16,0.274667908697,0.28228896727,0.173999556985,0.5968367815,0.0,9.68232537457
2.0,6.0,False,45,30,50,53,29,41,15,10,0.302869675471,0.298814521287,0.174075016604,0.504900578166,0.242558844885,0.0
2.0,6.0,False,45,30,44,47,48,39,10,11,0.51196027527,0.138012582183,0.209788446222,0.320226242577,0.0,0.256420751514
2.0,6.0,False,45,30,54,55,37,55,9,10,0.691713856815,0.265098537251,0.176514724341,0.336787807236,2.51124410196,0.53840429685
2.0,6.0,False,45,30,36,55,45,35,16,9,0.369008448805,0.270215491487,0.290959943755,0.357876929898,1.92565228621,0.961815546652
2.0,6.0,False,45,30,36,41,44,39,16,11,0.577553888582,0.204931227388,0.29390891279,0.251902381421,1.49096214463,1.57018876086
2.0,6.0,False,45,30,52,56,38,39,7,7,1.22150948458,0.329642261926,0.177917149624,0.173899299997,0.0,0.0
2.0,6.0,False,45,30,48,50,61,48,10,11,0.345293891907,0.2267538447,0.267982521082,0.271918424932,4.36477735771,3.17879130283
2.0,6.0,False,45,30,31,47,46,41,8,15,0.216768990902,0.10464218819,0.174594530808,0.271996548255,0.0,4.91379049002
2.0,6.0,False,45,30,43,41,36,36,17,20,0.534652139339,0.117124752991,0.167068131188,0.635128417256,2.97349733611,1.58675789255
2.0,6.0,False,45,30,33,40,33,36,6,18,0.34267475197,0.206198554632,0.0818471205123,0.34150614384,0.0,0.13505734615
2.0,6.0,False,45,30,58,50,50,39,18,13,0.545957322027,0.36002499258,0.0757026614503,0.372026147454,0.753776181286,2.81313732003
2.0,6.0,False,45,30,41,48,55,46,9,8,0.587775618905,0.197901048584,0.231824597019,0.538398061534,0.0,0.06159740221
2.0,6.0,False,45,30,43,59,45,38,10,12,0.382432164647,0.325013677186,0.316904549325,0.370379182545,0.0,5.06734891305
2.0,6.0,False,45,30,46,46,50,43,16,5,0.484721991055,0.159038623895,0.345347981591,0.219397534997,0.0,0.0
2.0,6.0,False,45,30,47,42,37,41,10,6,0.917529456928,0.310844908092,0.150107801016,0.207468428161,1.51506690435,0.0
2.0,6.0,False,45,30,46,50,41,48,12,12,0.437626904119,0.254741063026,0.298133088986,0.640719800632,0.0872606648036,1.67827814255
2.0,6.0,False,45,30,52,48,63,53,8,15,0.38118366046,0.218890786626,0.324228435227,0.189166220668,0.0,1.18379214695
2.0,6.0,False,45,30,47,54,51,51,14,11,0.377918176058,0.233624968048,0.292120063566,0.965119841293,0.473633965428,3.12069636928
2.0,6.0,False,45,30,38,38,53,39,9,12,0.262326843091,0.188176949904,0.199639862113,0.480508886025,0.0,1.67069382187
2.0,6.0,False,45,30,41,40,49,51,11,10,0.422178525214,0.348896802228,0.216028012399,1.83133664476,0.0,0.0
2.0,6.0,False,45,30,52,41,41,39,13,7,0.951019451912,0.298047433792,0.327313449629,1.17656716275,0.935920694385,2.74539127447
2.0,6.0,False,45,30,58,51,54,40,20,11,0.714295705143,0.388180398693,0.335460888039,0.357567298958,0.595148635806,0.0
2.0,6.0,False,45,30,43,34,42,49,13,13,0.241142540901,0.231751975575,0.315351585116,0.693152769438,2.04161598491,0.0
2.0,6.0,False,45,30,47,37,46,39,18,8,0.673300836557,0.127667522553,0.268385651471,0.23691439484,0.647703593916,1.2920587098
2.0,6.0,False,45,30,53,41,37,40,20,10,0.496908706492,0.314082300545,0.158379463326,0.0193555616519,0.834042125042,1.17204234304
2.0,6.0,False,45,30,35,52,48,52,7,10,0.170966938666,0.404166095756,0.328066749674,0.533443825425,0.0,0.579523590323
2.0,6.0,False,45,30,51,42,49,62,6,6,0.267451287919,0.27802171873,0.252488533529,0.401679689209,2.68296712415,0.0
