Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,8.0,True,38,15,121,101,103,113,23,24,4.82692683081,3.78402579142,4.6395717785,4.92110573962,9.62583053815,6.52082274512
0.1,8.0,True,38,15,125,146,158,125,28,30,5.42747153792,4.40990872564,4.10287775489,4.33494826385,10.7804737095,11.6090916499
0.1,8.0,True,38,15,91,91,79,84,32,20,3.24923807114,4.31075796433,2.20390932364,3.38848044033,11.3135418262,12.3193128094
0.1,8.0,True,38,15,95,82,73,71,27,35,2.97623522176,1.89401241996,1.99992652034,1.84695659058,11.504637488,12.7308839585
0.1,8.0,True,38,15,114,105,110,98,24,32,2.50034515932,1.91390599731,2.24772237568,3.92669171534,11.1883651946,11.4720487376
0.1,8.0,True,38,15,180,169,197,177,42,26,3.83315819243,3.59900042577,4.16100535799,4.56158607173,11.5960141855,7.79569684344
0.1,8.0,True,38,15,132,115,123,121,31,35,6.76344270068,6.83065564874,6.01092955456,5.77640354483,7.39777508323,9.56818659751
0.1,8.0,True,38,15,140,144,130,138,31,35,3.27906805626,4.69013337743,4.70796446207,4.57206013087,9.31980660028,9.41414611972
0.1,8.0,True,38,15,79,60,65,80,26,23,3.67331291123,1.56876604167,1.49484823409,3.45669838586,8.21576612194,8.8008930331
0.1,8.0,True,38,15,119,109,136,117,22,34,4.56336310342,4.98858174301,2.63570134274,2.02796997796,11.6098116839,13.2757925145
0.1,8.0,True,38,15,101,85,101,98,32,28,5.5333808998,5.93403365134,5.53213572886,5.98334200084,7.74007589777,12.5348311017
0.1,8.0,True,38,15,88,77,76,76,22,28,1.70929284776,2.43438899915,1.71970193868,1.67677050192,12.6526936667,7.51948638509
0.1,8.0,True,38,15,121,99,134,144,27,34,2.89788464599,3.24567415184,2.89832539988,3.79727136926,8.06965107227,11.5602331888
0.1,8.0,True,38,15,120,101,118,126,30,31,5.93836192844,6.14958684675,4.68290025338,6.55791635156,12.0270031854,9.93301508736
0.1,8.0,True,38,15,79,82,75,73,23,24,2.84511945937,2.35093440278,3.71170172002,2.79082712078,11.328619933,11.8576514592
0.1,8.0,True,38,15,114,106,134,134,30,22,3.21721389282,2.70455071076,2.61463355309,4.29085938393,10.6065579734,8.15468278666
0.1,8.0,True,38,15,97,92,85,86,25,22,2.5869487072,2.00465519713,3.17207245027,3.41608505685,6.38191175637,6.07512711849
0.1,8.0,True,38,15,121,127,121,106,31,26,4.61114252336,4.50914756247,3.83047982867,4.35414716641,10.4872807003,11.842997007
0.1,8.0,True,38,15,112,102,107,111,27,34,5.29408707031,3.24991766473,4.06044272925,4.41426701389,8.76947634219,11.4181143525
0.1,8.0,True,38,15,84,110,88,97,36,29,3.65212621449,3.42305171213,4.26951819108,3.5557942291,14.2934552355,6.96596138923
0.1,8.0,True,38,15,123,136,101,143,31,36,2.07579562919,3.08213547263,3.47513711661,3.48311975863,11.9519318744,12.1413828926
0.1,8.0,True,38,15,132,106,129,105,35,25,2.90305673424,2.58443380178,2.3671658375,1.91113345697,12.188324451,11.2112834296
0.1,8.0,True,38,15,122,112,122,106,24,35,3.52153312478,2.50364852908,2.69039436815,1.48365548255,14.913063314,10.3372529922
0.1,8.0,True,38,15,108,89,102,108,30,28,3.39023719475,2.4076403265,2.69396690564,3.88899996571,12.8565966044,12.4887624454
0.1,8.0,True,38,15,135,140,131,143,36,27,3.73178198011,4.92112903134,3.2874972896,4.4525663607,16.0637638178,11.7810788981
0.1,8.0,True,38,15,98,92,94,120,33,24,3.94511710014,2.38703825503,2.70754608184,4.8056137676,14.1530736536,8.37422589977
0.1,8.0,True,38,15,122,151,123,145,35,32,3.81204540211,2.67649177126,2.19527565126,3.74074412276,11.7304717148,8.83406230086
0.1,8.0,True,38,15,135,167,159,161,36,39,4.13982240337,3.69635776619,3.18965745116,3.06273516415,9.44348589671,15.0206325705
0.1,8.0,True,38,15,79,86,76,89,22,26,1.70903823777,1.68211392096,3.17754856051,2.10459850323,11.508377408,10.2662692967
0.1,8.0,True,38,15,63,97,89,90,21,21,1.96688998638,2.2863300858,1.79616439354,1.84008555089,7.34207987484,10.5381449807
0.1,8.0,True,38,15,89,108,118,119,28,29,2.02582079643,3.50936111832,3.75310497859,4.79906631309,8.66157740154,10.7287106926
0.1,8.0,True,38,15,102,112,94,115,26,33,2.64212703701,2.72411649875,2.48264135494,2.68081938754,9.52716477686,8.4244116926
0.1,8.0,True,38,15,97,111,85,99,36,26,3.19876820493,2.05929805307,3.20870861333,2.69734561979,11.668205232,9.10514753345
0.1,8.0,True,38,15,68,73,77,76,25,25,2.3656190517,3.04507126838,2.20565670936,3.93104680184,11.2752165934,9.26785117613
0.1,8.0,True,38,15,100,87,86,95,24,36,4.19113046202,3.47429539002,4.43508877216,3.18291480347,7.85509105338,13.3686113116
0.1,8.0,True,38,15,111,139,139,117,34,41,1.63348100122,1.79317221624,1.64728968629,1.14653384834,13.2244931191,12.5126851129
0.1,8.0,True,38,15,127,142,122,149,37,28,4.02822406891,3.38269627233,3.83841077406,4.13484197823,13.6051142021,12.0298392784
0.1,8.0,True,38,15,95,121,113,122,28,24,2.56751566558,2.22103747768,2.91639985463,2.45798266865,13.0259340905,8.74178356051
0.1,8.0,True,38,15,118,127,111,131,36,21,1.61300664127,1.71922330932,2.24546690268,2.28841273248,13.6258193606,6.50024541184
0.1,8.0,True,38,15,83,87,97,91,40,21,1.81704875277,2.80562619684,2.28947662417,2.09655679663,14.8577130829,10.774774729
0.1,8.0,True,38,15,119,129,104,147,29,35,2.68228560974,2.93246674026,2.7105912797,2.88149227116,8.63468719704,9.52707604893
0.1,8.0,True,38,15,84,88,84,96,19,37,2.00784416343,2.0170091878,1.72997314068,1.86927106549,9.63441195668,11.0904234202
0.1,8.0,True,38,15,155,130,130,136,27,33,2.68538791445,2.2110697988,1.80013432103,2.15036975154,8.70523884578,13.4032124068
0.1,8.0,True,38,15,132,128,143,127,34,28,3.71097361384,3.11397425153,3.42236577324,3.56265951533,9.56096470938,10.3168211938
0.1,8.0,True,38,15,111,106,112,138,20,29,4.07396784149,4.02612263713,2.63875334558,4.84993312602,7.70360536906,10.0161631562
0.1,8.0,True,38,15,121,111,94,125,28,24,3.49320614266,1.61323213368,1.55872412329,2.81295582361,7.31936038309,10.1851181053
0.1,8.0,True,38,15,102,100,117,131,43,24,4.20200607172,4.45474709509,3.74947120065,4.4559372084,11.7580682905,7.64763528185
0.1,8.0,True,38,15,116,134,123,149,30,40,2.94933230618,4.26290179367,1.89686922614,2.64794705502,12.4282368765,10.6841165939
0.1,8.0,True,38,15,132,123,136,141,29,37,3.58496617565,1.69851622586,1.86193579919,2.0569705992,13.1149373426,13.8518037929
0.1,8.0,True,38,15,133,131,140,126,29,22,4.4850264396,2.69897046619,3.17043437308,3.53751930963,13.4830038776,8.43449927327
0.1,8.0,True,38,15,145,147,129,141,23,35,3.83666364007,2.68052407922,4.11345664517,3.53637466896,12.2144937196,10.719903726
0.1,8.0,True,38,15,114,122,117,131,34,29,2.07316815128,2.31943803595,1.72861459459,1.90591386563,16.0895061095,12.0152441865
0.1,8.0,True,38,15,100,99,106,86,26,31,6.7237629594,6.02823073965,7.32477731982,4.94220183115,4.7224674874,8.69979166069
0.1,8.0,True,38,15,157,139,153,157,38,29,4.99395994211,3.19753536458,4.1721896548,3.58460210036,10.2245130779,6.07625476538
0.1,8.0,True,38,15,103,94,91,106,29,20,3.72922501054,3.74909691841,2.81757543998,5.35686371533,10.3006094449,9.48917400923
0.1,8.0,True,38,15,133,125,106,114,31,22,3.98458923604,4.3293063387,3.15886992506,4.08973099416,11.1618047369,9.42457320017
0.1,8.0,True,38,15,125,122,133,139,30,36,5.27819393909,3.94642608411,3.84563841519,4.0031672529,12.4554390431,12.0937643634
0.1,8.0,True,38,15,60,59,76,78,22,21,1.20487439901,1.86567652335,2.10889943477,3.09012504988,5.28515914085,7.28828659332
0.1,8.0,True,38,15,118,138,149,137,36,26,4.66211334825,6.43740931451,5.02018752804,5.49647893653,10.7116691717,9.0444912369
0.1,8.0,True,38,15,113,114,100,92,30,26,1.84676593958,2.48338949154,1.99511634966,1.6602964864,13.2367276451,12.1452500495
0.1,8.0,True,38,15,94,91,92,114,24,26,2.44484683724,2.98362844533,2.30249521708,4.19813032439,11.3491599638,8.29706293804
0.1,8.0,True,38,15,117,130,126,122,24,34,2.2325821616,3.83327966522,2.80643858669,2.14703962452,9.46753099154,10.6711752407
0.1,8.0,True,38,15,116,118,103,127,29,27,2.72351615233,2.73930503774,3.2445090037,4.3283211541,13.4602131981,14.8388293521
0.1,8.0,True,38,15,128,124,118,122,32,26,2.97734886953,3.27602174272,2.82026498088,3.85468541812,9.54186619446,8.2399954889
