Fourteenth Arrival,Atlantic Arrival,Traffic Light,14 Green Light,14 Red Light,Num Cars N14E,Num Cars S14E,Num Cars EN14W,Num Cars ES14W,Num Cars N Atlantic S,Num Cars S Atlantic N,Avg Wait N14E,Avg Wait S14E,Avg Wait EN14W,Avg Wait ES14W,Avg Wait N Atlantic S,Avg Wait S Atlantic N
0.1,10.0,True,38,15,88,73,78,84,23,25,3.30598930085,3.11512870029,2.64252347872,3.30291590901,7.1541159349,6.13189418527
0.1,10.0,True,38,15,101,101,85,90,22,16,2.28120956911,2.37348651448,2.53933813648,2.77397682025,5.25925476596,5.56621860847
0.1,10.0,True,38,15,129,129,145,136,20,34,6.6422132532,5.53776878573,5.43521986773,4.0081086763,8.71511811806,12.6229157876
0.1,10.0,True,38,15,94,94,83,92,20,36,2.72361710511,2.91574250767,3.16228203114,2.69199940752,7.7702805428,10.8327204884
0.1,10.0,True,38,15,106,114,108,102,20,26,1.49294953457,2.05042664273,1.69227452789,1.46485501711,5.42514482749,7.8472041886
0.1,10.0,True,38,15,76,86,84,69,25,26,5.72668003612,5.61380420439,5.03054242465,3.26139790474,14.9586326564,10.3134202847
0.1,10.0,True,38,15,79,78,77,78,24,19,2.35573373146,2.60588288182,2.43056255633,2.07068915004,7.56494854591,4.90948738981
0.1,10.0,True,38,15,88,73,65,83,22,17,5.86648225597,4.05106220888,3.51731280996,5.71838363328,3.58797243409,5.38218327631
0.1,10.0,True,38,15,83,93,97,87,36,18,4.52574151626,3.86430339822,4.26095577065,5.20227143004,12.0417087727,3.41141684992
0.1,10.0,True,38,15,80,64,76,85,18,25,2.62889034179,2.76330268392,2.5516138724,5.1112704348,8.38425377351,11.1375346878
0.1,10.0,True,38,15,88,104,97,84,27,22,2.70741383153,2.57011578062,2.89842179495,3.3627397263,6.1815464225,4.42471105491
0.1,10.0,True,38,15,63,59,80,72,19,24,4.58382242461,3.53219290005,3.86614345012,2.8974111465,7.97671301922,8.04709769494
0.1,10.0,True,38,15,64,68,76,83,26,18,2.0344337069,2.53189822576,2.4029519737,2.6985115875,9.02658837489,8.01902402026
0.1,10.0,True,38,15,77,71,98,85,18,29,1.73506328089,1.9554809493,3.44765964021,2.58713116224,10.7885953161,9.49828995128
0.1,10.0,True,38,15,89,119,119,122,24,28,2.26452195349,2.43383899484,2.04237905514,2.65036987407,6.92720772186,11.010753747
0.1,10.0,True,38,15,82,72,63,87,20,15,5.13821541977,2.76930271516,4.14045526822,3.59451060053,6.5900218417,13.0803277411
0.1,10.0,True,38,15,121,101,113,100,28,25,6.29820651429,4.77372237127,4.90513478306,4.22611768222,12.0162219781,11.6095776026
0.1,10.0,True,38,15,82,80,82,67,18,26,3.60698033823,2.98138259548,4.93178527306,3.42584342258,5.68841936776,4.57943165085
0.1,10.0,True,38,15,91,98,80,93,24,27,3.81552873907,2.30706706432,2.83495995917,2.74988076304,7.53993524766,12.6968192635
0.1,10.0,True,38,15,112,107,107,99,24,34,5.26485374441,4.54355806795,6.2744659997,3.39494480316,4.87198864346,15.0269825689
0.1,10.0,True,38,15,98,116,100,126,32,28,2.32414676996,3.3398174161,1.985602906,4.09483997119,9.17456495582,11.3073881117
0.1,10.0,True,38,15,135,116,107,137,35,32,2.2903171973,2.76203230936,1.00326442395,3.46362713894,10.1398592777,11.9868168413
0.1,10.0,True,38,15,80,86,96,89,25,21,5.71184589367,4.34586204711,4.82378068112,7.5159571449,10.4852067088,5.08526046358
0.1,10.0,True,38,15,93,95,106,91,22,20,3.69772207473,2.88986761557,3.63388562674,2.80175459409,8.48671413384,9.8355925137
0.1,10.0,True,38,15,118,129,106,93,21,30,4.56039800686,5.80945696065,4.52286078335,5.17608903217,12.9365941348,9.83221796916
